Date,CLOSE,Return,Stock,Temperature,CDD,CDD_7,Temp_Anomaly,Heatwave,CDD_Lag1,CDD_Lag3,Return_Lag1,Return_Lag3,Return_Lag5,MA_5,Volatility,Demand_Trend,Trend,Volatility_Change,Direction
2024-06-13,753.8,-0.0110207294673315,ADANI,28.18,8.18,9.744285714285713,2.1485232414644173,0,9.829999999999998,9.95,-0.0008520679032575,0.0034547943419596,0.0312392486066195,0.0012605793569542,0.0158815818787877,9.446666666666664,0.002602726438702,-0.0031714080419442,0
2024-06-14,746.75,-0.0093526134253116,ADANI,29.84,9.84,9.744285714285713,3.8085232414644175,1,8.18,10.329999999999998,-0.0110207294673315,-0.0088995712615305,0.0236204710749314,-0.0053340375430943,0.0169365864722111,9.283333333333331,-0.019920300728862,-0.0075184828560534,0
2024-06-18,748.15,0.0018747907599598,ADANI,29.98,9.98,9.717142857142855,3.948523241464418,1,9.84,9.829999999999998,-0.0093526134253116,-0.0008520679032575,0.0034547943419596,-0.0056500382594942,0.0119863542907904,9.333333333333334,-0.0102046813285692,-0.0005344771925658,1
2024-06-19,738.65,-0.0126979883713158,ADANI,30.12,10.12,9.747142857142858,4.088523241464419,1,9.98,8.18,0.0018747907599598,-0.0110207294673315,-0.0088995712615305,-0.0064097216814513,0.006642333994263,9.98,-0.0091459387073716,0.0007387121737715,0
2024-06-20,743.35,0.0063629594530563,ADANI,29.65,9.65,9.704285714285714,3.618523241464416,1,10.12,9.84,-0.0126979883713158,-0.0093526134253116,-0.0008520679032575,-0.0049667162101885,0.0073396238172768,9.916666666666666,-0.0220506017966275,0.0020271219213632,1
2024-06-21,733.65,-0.013049034775005,ADANI,28.45,8.45,9.435714285714283,2.418523241464417,1,9.65,9.98,0.0063629594530563,0.0018747907599598,-0.0110207294673315,-0.0053723772717232,0.0078616452596714,9.406666666666666,0.0082377502130162,0.0003989375151044,0
2024-06-24,738.45,0.0065426293191577,ADANI,28.74,8.739999999999998,9.28,2.708523241464416,1,8.45,10.12,-0.013049034775005,-0.0126979883713158,-0.0093526134253116,-0.0021933287228294,0.0090086868132444,8.946666666666665,-0.0257470231463209,0.0010023571134402,1
2024-06-25,725.3,-0.0178075699099465,ADANI,28.85,8.850000000000001,9.375714285714285,2.818523241464419,1,8.739999999999998,9.65,0.0065426293191577,0.0063629594530563,0.0018747907599598,-0.0061298008568106,0.0101262056282999,8.68,0.012905588772214,0.0017342771774302,0
2024-06-26,719.9,-0.0074451950916861,ADANI,28.36,8.36,9.164285714285713,2.328523241464417,1,8.850000000000001,8.45,-0.0178075699099465,-0.013049034775005,-0.0126979883713158,-0.0050792422008847,0.0100287775630224,8.65,-0.0308566046849516,-0.0005143382717143,0
2024-06-27,715.7,-0.0058341436310598,ADANI,26.6,6.600000000000001,8.68142857142857,0.568523241464419,0,8.36,8.739999999999998,-0.0074451950916861,0.0065426293191577,0.0063629594530563,-0.0075186628177079,0.0095369093986939,7.936666666666667,-0.0009025657725284,-0.001969156210248,0
2024-06-28,718.6,0.0040519770853708,ADANI,26.21,6.210000000000001,8.122857142857143,0.1785232414644184,0,6.600000000000001,8.850000000000001,-0.0058341436310598,-0.0178075699099465,-0.013049034775005,-0.0040984604456328,0.0097557105344417,7.056666666666668,-0.0236417135410064,0.0005911376861204,1
2024-07-01,717.45,-0.0016003339827441,ADANI,27.16,7.16,7.767142857142858,1.1285232414644175,0,6.210000000000001,8.36,0.0040519770853708,-0.0074451950916861,0.0065426293191577,-0.0057270531060131,0.0087770631476325,6.656666666666667,-0.0033932180063153,-0.0016836145632203,0
2024-07-02,710.6,-0.0095477036727298,ADANI,28.12,8.120000000000001,7.720000000000001,2.0885232414644186,0,7.16,6.600000000000001,-0.0016003339827441,-0.0058341436310598,-0.0178075699099465,-0.0040750798585698,0.0083317271756922,7.163333333333334,-0.007434477613804,-0.0026879377054526,0
2024-07-03,715.25,0.0065437658316915,ADANI,28.4,8.399999999999999,7.671428571428572,2.368523241464416,1,8.120000000000001,6.210000000000001,-0.0095477036727298,0.0040519770853708,-0.0074451950916861,-0.0012772876738942,0.0083319786888856,7.893333333333333,-0.0054957265873589,0.0012880397780154,1
2024-07-04,712.25,-0.0041943376441803,ADANI,27.21,7.210000000000001,7.437142857142858,1.1785232414644184,0,8.399999999999999,7.16,0.0065437658316915,-0.0016003339827441,-0.0058341436310598,-0.0009493264765183,0.0059665785512057,7.91,0.0049434318489474,-0.0002436037305792,0
2024-07-05,708.9,-0.0047034047034046,ADANI,26.76,6.760000000000002,7.208571428571429,0.7285232414644192,0,7.210000000000001,8.120000000000001,-0.0041943376441803,-0.0095477036727298,0.0040519770853708,-0.0027004028342734,0.0056765380935956,7.456666666666667,-0.0137420413169101,-0.0005312018573904,0
2024-07-08,698.05,-0.0153054027366342,ADANI,27.07,7.07,7.275714285714286,1.038523241464418,0,6.760000000000002,8.399999999999999,-0.0047034047034046,0.0065437658316915,-0.0016003339827441,-0.0054414165850515,0.0075208769516477,7.013333333333335,0.0018403611282868,0.0021490438562299,0
2024-07-09,724.95,0.0385359214955949,ADANI,27.09,7.09,7.401428571428572,1.0585232414644177,0,7.07,7.210000000000001,-0.0153054027366342,-0.0041943376441803,-0.0095477036727298,0.0041753084486134,0.0177106706300102,6.973333333333334,-0.0194997403808145,0.0126433440912444,1
2024-07-10,727.55,0.0035864542382231,ADANI,27.29,7.289999999999999,7.42,1.2585232414644167,0,7.09,6.760000000000002,0.0385359214955949,-0.0047034047034046,0.0065437658316915,0.0035838461299197,0.0176731830836125,7.15,0.0338325167921902,-4.237782010268337e-05,1
2024-07-11,720.7,-0.0094151604700706,ADANI,27.71,7.710000000000001,7.361428571428571,1.6785232414644184,0,7.289999999999999,7.07,0.0035864542382231,-0.0153054027366342,-0.0041943376441803,0.0025396815647416,0.0176586506607265,7.363333333333333,-0.0117189484984111,0.0006141420717006,0
2024-07-12,709.95,-0.0149160538365478,ADANI,27.28,7.280000000000001,7.201428571428573,1.2485232414644187,0,7.710000000000001,7.09,-0.0094151604700706,0.0385359214955949,-0.0047034047034046,0.000497151738113,0.0186060486723976,7.426666666666667,0.0291207610255243,0.0013185497244517,0
2024-07-15,708.55,-0.0019719698570322,ADANI,25.61,5.609999999999999,6.972857142857143,-0.421476758535583,0,7.280000000000001,7.289999999999999,-0.0149160538365478,0.0035864542382231,-0.0153054027366342,0.0031638383140334,0.0185596887889361,6.866666666666667,-0.0113295995983246,-0.0016012594677989,0
2024-07-16,712.45,0.0055041987156871,ADANI,28.16,8.16,7.172857142857143,2.1285232414644177,0,5.609999999999999,7.710000000000001,-0.0019719698570322,-0.0094151604700706,0.0385359214955949,-0.003442506241948,0.0185844033651682,7.016666666666667,-0.0113871303271029,-0.0123484167357562,1
2024-07-18,699.5,-0.0181767141553793,ADANI,26.41,6.41,7.078571428571428,0.3785232414644177,0,8.16,7.280000000000001,0.0055041987156871,-0.0149160538365478,0.0035864542382231,-0.0077951399206685,0.0190270732740611,6.726666666666667,-0.0094118551208606,0.0009974782782842,0
2024-07-19,694.5,-0.0071479628305932,ADANI,27.3,7.300000000000001,7.1085714285714285,1.2685232414644183,0,6.41,5.609999999999999,-0.0181767141553793,-0.0019719698570322,-0.0094151604700706,-0.0073417003927731,0.0089552593076008,7.29,-0.0201486840124116,-4.201212078762742e-05,0
2024-07-22,696.15,0.0023758099352051,ADANI,27.33,7.329999999999998,7.114285714285714,1.298523241464416,0,7.300000000000001,8.16,-0.0071479628305932,0.0055041987156871,-0.0149160538365478,-0.0038833276384225,0.0087467984944965,7.013333333333333,-0.001643764114906,-0.000300833375901,1
2024-07-23,697.4,0.0017955900308841,ADANI,26.65,6.649999999999999,6.962857142857144,0.6185232414644162,0,7.329999999999998,6.41,0.0023758099352051,-0.0181767141553793,-0.0019719698570322,-0.0031298156608392,0.0090902042959251,7.093333333333333,-0.0158009042201742,0.0003400153006309,1
2024-07-24,694.7,-0.0038715227989675,ADANI,26.93,6.93,6.912857142857142,0.8985232414644173,0,6.649999999999999,7.300000000000001,0.0017955900308841,-0.0071479628305932,0.0055041987156871,-0.0050049599637701,0.0078902724634305,6.969999999999999,-0.0053523727997091,-0.0012713766443608,0
2024-07-25,695.2,0.0007197351374694,ADANI,27.1,7.100000000000001,7.125714285714286,1.068523241464419,0,6.93,7.329999999999998,-0.0038715227989675,0.0023758099352051,-0.0181767141553793,-0.0012256701052004,0.0080172912853253,6.8933333333333335,-0.0014957128637623,-0.0042462141381349,1
2024-07-26,712.65,0.0251006904487915,ADANI,26.18,6.18,6.842857142857143,0.1485232414644173,0,7.100000000000001,6.649999999999999,0.0007197351374694,0.0017955900308841,-0.0071479628305932,0.0052240605506765,0.013139101082253,6.736666666666667,0.0025153251683536,0.0072576198396841,1
2024-07-29,716.4,0.0052620500947169,ADANI,27.54,7.539999999999999,7.004285714285714,1.5085232414644167,0,6.18,6.93,0.0251006904487915,-0.0038715227989675,0.0023758099352051,0.0058013085825789,0.0104027377821756,6.94,0.021229167649824,-0.0001079111815788,1
2024-07-30,729.25,0.0179369067560022,ADANI,27.58,7.579999999999998,7.044285714285714,1.548523241464416,0,7.539999999999999,7.100000000000001,0.0052620500947169,0.0007197351374694,0.0017955900308841,0.0090295719276025,0.0104591075513427,7.099999999999999,0.0059817852321863,0.000845690734051,1
2024-07-31,734.45,0.0071306136441551,ADANI,27.35,7.350000000000001,7.047142857142857,1.318523241464419,0,7.579999999999998,6.18,0.0179369067560022,0.0251006904487915,-0.0038715227989675,0.011229999216227,0.0102577454866972,7.489999999999999,0.0430375972047938,-0.0021138912427044,1
2024-08-01,738.0,0.0048335489141533,ADANI,26.93,6.93,7.087142857142857,0.8985232414644173,0,7.350000000000001,7.539999999999999,0.0071306136441551,0.0052620500947169,0.0007197351374694,0.0120527619715638,0.0100267392368397,7.286666666666666,0.012392663738872,-0.0009571898403062,1
2024-08-02,726.35,-0.0157859078590785,ADANI,26.73,6.73,7.058571428571428,0.698523241464418,0,6.93,7.579999999999998,0.0048335489141533,0.0179369067560022,0.0251006904487915,0.0038754423099898,0.0129843230126929,7.003333333333334,0.0227704556701555,0.0031781303237629,0
2024-08-05,690.85,-0.0488745095339712,ADANI,26.64,6.640000000000001,6.992857142857143,0.6085232414644182,0,6.73,7.350000000000001,-0.0157859078590785,0.0071306136441551,0.0052620500947169,-0.0069518696157478,0.0247952496130179,6.766666666666667,-0.0086552942149233,0.0141964293222344,0
2024-08-06,689.4,-0.0020988637186075,ADANI,26.31,6.309999999999999,7.011428571428572,0.2785232414644163,0,6.640000000000001,6.93,-0.0488745095339712,0.0048335489141533,0.0179369067560022,-0.0109590237106697,0.0220731045351475,6.56,-0.0440409606198178,-0.0034205513260759,0
2024-08-07,691.9,0.0036263417464461,ADANI,25.81,5.809999999999999,6.764285714285713,-0.2214767585355836,0,6.309999999999999,6.73,-0.0020988637186075,-0.0157859078590785,0.0071306136441551,-0.0116598780902115,0.0219607388691505,6.253333333333333,-0.017884771577686,-0.0006446726692097,1
2024-08-08,691.55,-0.0005058534470299,ADANI,26.62,6.620000000000001,6.627142857142857,0.5885232414644186,0,5.809999999999999,6.640000000000001,0.0036263417464461,-0.0488745095339712,0.0048335489141533,-0.0127277585624482,0.019784110261877,6.246666666666666,-0.045248167787525,-0.0008744003085945,0
2024-08-09,695.4,0.0055672041067167,ADANI,27.69,7.690000000000001,6.675714285714286,1.6585232414644189,0,6.620000000000001,6.309999999999999,-0.0005058534470299,-0.0020988637186075,-0.0157859078590785,-0.0084571361692891,0.0196009463433414,6.706666666666667,-0.0026047171656374,0.0013219331769822,1
2024-08-12,691.5,-0.0056082830025884,ADANI,28.2,8.2,6.857142857142857,2.168523241464417,1,7.690000000000001,5.809999999999999,0.0055672041067167,0.0036263417464461,-0.0488745095339712,0.0001961091369873,0.0188806202097977,7.503333333333334,0.0091935458531628,-0.0183290254520317,0
2024-08-13,689.5,-0.0028922631959508,ADANI,27.84,7.84,7.015714285714286,1.8085232414644172,0,8.2,6.620000000000001,-0.0056082830025884,-0.0005058534470299,-0.0020988637186075,3.742924151874938e-05,0.0187477908024173,7.91,-0.0061141364496183,0.0001143541278129,0
2024-08-14,674.05,-0.0224075416968818,ADANI,27.0,7.0,7.067142857142857,0.9685232414644176,0,7.84,7.690000000000001,-0.0028922631959508,0.0055672041067167,0.0036263417464461,-0.0051693474471468,0.0091854205217954,7.68,0.0026749409107659,0.0058944532951329,0
2024-08-16,697.4,0.0346413470810771,ADANI,27.23,7.23,7.198571428571428,1.198523241464418,0,7.0,8.2,-0.0224075416968818,-0.0056082830025884,-0.0005058534470299,0.0018600926584745,0.017147880701739,7.356666666666666,-0.0280158246994702,0.0104673552041839,1
2024-08-19,697.0,-0.0005735589331803,ADANI,27.58,7.579999999999998,7.451428571428571,1.548523241464416,0,7.23,7.84,0.0346413470810771,-0.0028922631959508,0.0055672041067167,0.0006319400504951,0.017145759433822,7.27,0.0317490838851263,-9.185835751321716e-05,0
2024-08-20,695.45,-0.0022238163558105,ADANI,27.3,7.300000000000001,7.548571428571429,1.2685232414644183,0,7.579999999999998,7.0,-0.0005735589331803,-0.0224075416968818,-0.0056082830025884,0.0013088333798507,0.01718606759951,7.37,-0.0229811006300622,-0.0001991693364463,0
2024-08-21,695.15,-0.0004313753684666,ADANI,27.16,7.16,7.472857142857143,1.1285232414644175,0,7.300000000000001,7.23,-0.0022238163558105,0.0346413470810771,-0.0028922631959508,0.0018010109453475,0.0170653788394253,7.346666666666667,0.0324175307252665,-9.601670465178568e-05,0
2024-08-22,673.7,-0.0308566496439616,ADANI,26.2,6.199999999999999,7.187142857142858,0.1685232414644168,0,7.16,7.579999999999998,-0.0004313753684666,-0.0005735589331803,-0.0224075416968818,0.0001111893559315,0.0207389077895884,6.886666666666667,-0.0010049343016469,0.0026616485398057,0
2024-08-23,675.8,0.00311711444263,ADANI,26.6,6.600000000000001,7.009999999999999,0.568523241464419,0,6.199999999999999,7.300000000000001,-0.0308566496439616,-0.0022238163558105,0.0346413470810771,-0.0061936571717578,0.0208937406398484,6.653333333333333,-0.0330804659997722,-0.0093008163329725,1
2024-08-26,661.3,-0.0214560520864161,ADANI,26.49,6.489999999999998,6.937142857142857,0.458523241464416,0,6.600000000000001,7.16,0.00311711444263,-0.0004313753684666,-0.0005735589331803,-0.0103701558024049,0.0207465593424562,6.43,0.0026857390741634,0.0009895105832061,0
2024-08-27,654.1,-0.0108876455466504,ADANI,26.43,6.43,6.822857142857143,0.3985232414644173,0,6.489999999999998,6.199999999999999,-0.0214560520864161,-0.0308566496439616,-0.0022238163558105,-0.0121029216405729,0.0127382824094557,6.506666666666667,-0.0523127017303777,-0.000696062381859,0
2024-08-28,641.55,-0.0191866687050911,ADANI,25.77,5.77,6.564285714285715,-0.2614767585355828,0,6.43,6.600000000000001,-0.0108876455466504,0.00311711444263,-0.0004313753684666,-0.0158539803078978,0.0126174129278397,6.23,-0.0077705311040203,-0.0014488858982301,0
